"ChIJx9laoCcJZ0gRkeo4u0kos3s","Colaiste Eoin, Booterstown, Co Dublin","Coláiste Eoin","18","18","B","77.1","99.5","496","0","15.7","CmRaAAAAQz-j4YCfULrEWBQDqpD7szgVMd_1EOyLv69Do59yv74iGbGqEx4t3iEe2kv2zhFqn3_M5SpmAvMD4g7ONsW-xz4a33msg2DK9kFRLBR6BL1EorBFeAPg3VoYlzX-YMTVEhCu0xixWBrnh_Pd0y8PlETlGhR422B3uMy5-RCQZ6wq2AOLar01UQ"
"ChIJM4ejgC2rW0gRyuAjU3Q9_IE","Colaiste Ghobnait, Inis Oirr, Aran Islands, Co Galway","Coláiste Ghobnait","53","180","M","66.7","93.8","15","13",,
"ChIJPWX3ThgeRUgRIb4R_CYWtIU","Colaiste Ghobnatan, Ballymakeera, Co Cork (G)","Coláiste Ghobnatan","151","85","M","52.9","82.6","116","94",,"CmRaAAAAkcKfOZwqjLtgYZjBP0fvJX0Gft7FlVotcrk23YD2Md9_KpMaNChnWJMNNx9eLTLFT91gYTVKVSkSRmq9Rhr23cYk9to_taxsUcVc34DavltYfVH39SuZCVEGTUX8g7CwEhCxdul8R7b4IuqTtBDWxK0_GhTaj5G49HBkarTq-jpBAtW_mZH-6A"
"ChIJtepyPIfVWkgRPW6Tu2cq8iQ","Colaiste Ide agus losef, Abbeyfeale, Co Limerick","Colaiste Ide agus Iosef","305","320","M","39.9","75.7","349","337",,
"ChIJs1n3egH7T0gR2witLV4NoMg","Colaiste Ide, Dingle, Co Kerry (G) (B)","Coláiste Íde","11","11","G","82.6","93.1","0","131","11.4",
"ChIJTfbud8ZSW0gRKfCKF__FxUU","Colaiste losaef, Kilmallock, Co Limerick","Coláiste Iósaef Community College","323","367","M","39.2","65.6","245","192",,
"ChIJG2ofdycJZ0gRFYp4DijeIr8","Colaiste losagain, Booterstown, Co Dublin","Coláiste Íosagáin","5","7","G","85.1","100","0","496","15.8",
"ChIJR3rpQm91XUgRrGUYBb1lG6E","Colaiste losagain, Portarlington, Co Laois","Colaiste Iosagain","399","398","M","34","63.7","488","481","16.7","CmRaAAAAofJAItTKtBzvnbUixf6T-j1jda_44pY3SX_UmJYz1r8g1uEM3pwuZWb-wR8LqhoYOM2dbH-kKIsZxbuk5T-P6w8MIAt9s13YnxNYv4-QNZCJUhLN4--3Em4KIcutKdXwEhD6hy4krafVuZ4Ozvulg-N8GhTVJrJ3QNMyUiqEKEV-NO6i1W2AmQ"
"ChIJD7SHLiI5W0gRLPbw3eePP8E","Colaiste Mhuire, Askeaton, Co Limerick","Colaiste Mhuire","249","220","M","43.9","78.6","215","212",,"CmRaAAAAovVymJvJbJXUpbzCD0dLIHuUe9jvg8rCo0drT4GRjvS-nM5GOe64VBV2NxqgRoqJfsSPizi_bSO9zrOpbBD4mJu3ntotK_rEnFdZjufYckq3jXLOX7m-jMVchxfolSt3EhDe6RvD-KfWE4nO-IjWI-ZAGhS5mXRuL6odz7HaaqXG3yC2_JrVWA"
"ChIJBetGrjIUXEgRpjZxkhcxX7k","Colaiste Mhuire, Ballygar, Co Galway","Colaiste Mhuire","308","261","M","39.7","85.8","110","103","10.7","CmRaAAAAovVymJvJbJXUpbzCD0dLIHuUe9jvg8rCo0drT4GRjvS-nM5GOe64VBV2NxqgRoqJfsSPizi_bSO9zrOpbBD4mJu3ntotK_rEnFdZjufYckq3jXLOX7m-jMVchxfolSt3EhDe6RvD-KfWE4nO-IjWI-ZAGhS5mXRuL6odz7HaaqXG3yC2_JrVWA"
"ChIJ3cZw_bSwREgRknldXY56kao","Colaiste Mhuire, Buttevant, Co Cork","Coláiste Pobail Noamh Mhuire","370","353","M","35.7","67.3","164","152",,
"ChIJIb004pIgXUgRIWBKTbexTh4","Colaiste Mhuire, Johnstown, Co Kilkenny","Colaiste Mhuire","275","374","M","42.1","84.3","285","224",,"CmRaAAAAovVymJvJbJXUpbzCD0dLIHuUe9jvg8rCo0drT4GRjvS-nM5GOe64VBV2NxqgRoqJfsSPizi_bSO9zrOpbBD4mJu3ntotK_rEnFdZjufYckq3jXLOX7m-jMVchxfolSt3EhDe6RvD-KfWE4nO-IjWI-ZAGhS5mXRuL6odz7HaaqXG3yC2_JrVWA"
"ChIJqaYY5BvAXUgRGHF4P7plvMw","Colaiste Mhuire, Mullingar, Co Westmeath","Coláiste Mhuire","386","396","M","34.9","59.6","698","20","16",
"ChIJ3dKOTN3eW0gRd7IrtvAfaXU","Colaiste Mhuire, Tourmakeady, Co Mayo (G)","Coláiste Muire","224","165","M","45.9","84.1","88","100","13.1",
"ChIJCR9EdgO_XkgRnBxpJcho8Mg","Colaiste Muire, Ballymote, Co Sligo","Colaiste Muire","367","397","M","35.9","70.2","112","138","13.8",
"ChIJV8ba-kSBREgRiTj4UH24UF8","Colaiste Muire, Crosshaven, Co Cork","Colaiste Muire Crosshaven","194","286","M","48.8","85.7","227","323","13.9",
"ChIJN2CxzDJtW0gRs8iY5vyknOY","Colaiste Muire, Ennis, Co Clare","Colaiste Muire","86","76","G","61.5","88.5","0","927","16.4",
"ChIJE2aFp8GWW0gR0NykGLolX6s","Colaiste na Coiribe, Knocknacarra, Galway","Coláiste na Coiribe","14","15","M","79","97","280","262",,
"ChIJi7ip2QpZXEgRr1jrNFKKZ0w","Colaiste Na Sionna, Banagher, Co Offaly","Banagher College - Coláiste na Sionna","316","350","M","39.4","81.8","274","262",,"CmRaAAAAYNXMOJ8btVtneU4wCn1zLA0dD6QnLkBERSuk0cXFJaODiqcYzlE3nwUbBfBgoE41NR_Ry1yyRbMHKThbzqsviT9Cs46_4hiT0HPBfTXMgaZnJFDc7rOKg6jwsHS6u_i_EhBzeGTlrNaMR2pO9sit6K9qGhTMFiHrByoXJVOtYJdvo6Zvc7GQqQ"
"ChIJ57gofzfxREgR3Qa6ey4ooPs","Colaiste Na Toirbhirte, Bandon, Co Cork","Coláiste na Toirbhirte (Presentation College)","61","79","G","64.5","94.1","0","519","14","CmRaAAAAGB40cFga8DIdc_2MnHl8cdu8CYGaMrpDsJ9pYAMO1cpMP8X3ftnhwjqedLSXrCwsoYN37GgN5g5RUhq1UfAUqutVYWeHN7Koxhzhb5xHt-qphmvBF-vatRwbn4MIizCJEhBak20oGyVEiqiwVpFfantxGhR0a0cOBBtxMAcFVHQgzyZd419t7w"
"ChIJr71PfJ03W0gRXj8ewuS4vaQ","Colaiste na Trocaire, Rathkeale, Co Limerick","Coláiste na Trócaire","359","355","M","36.6","76","205","265",,"CmRaAAAAfckHJCDtBNuVNk0Q2CQDNIHDkXSqaUgHltGdyn-lr8_s2ONMtrrad3o7WUsO6kX9OotOdUncUXUvMMiftbtj_1kRxwbcAhN4xLDqutCSPZ3YYCj6uCW9e_reipUb1EGpEhAsqaV0BdNgzB08UItAto90GhT24hwWFbq34n6aKIuj4l0H_LcHOw"
"ChIJl5EdVOp4Z0gRZDCA-5sHVVE","Colaiste Naomh Mhuire, Naas, Co Kildare","St Marys College","90","110","G","60.9","90.7","0","1012","17.2","CmRaAAAAL6cxuTRzPb_ZA-i0e4eGSkJvOpllCFAIF-TGDHsVIaZ63WcftFmA21zOX0IosO5qBZJ-ujcahE6Bfb1ZfaoAwdzNahPxKTNY9YF6UldTjo0h0vpR_2dyf1N7n-ys4OjoEhAdwXWyNHJTenbqlvw2KZ6HGhR3WdRT0GiUUfD3ddRmOda2hZnzaA"
"ChIJjyxdtMyYYEgR9UVhZztvca0","Colaiste Oiriall, Monaghan","Coláiste Oiriall","69","45","M","63.3","95.4","107","183",,"CmRaAAAABY2fOKWHnJG7A4fQYiySGGAxVWjVNWD4OFSMG_bEt6SulVel6ib2PZFR1VKfRe2Dq8_etPH6Ftvu8etb-nAN1c785k_gSSTQN-S655CSRkIsKmKz2I5mXJ1o1n8zA7n8EhBJV7lzeO1TQJqbw70rOb51GhSyDKUTsUMgPT8itE8Tha1mhj60dQ"
"ChIJ-eKNHvpyZ0gRWhvfJ9hcIfI","Colaiste Phadraig CBS, Lucan, Co Dublin","Coláiste Phádraig","388","323","B","34.7","71.7","652","0","13.2",
"ChIJSTHSGiacWUgRnraLwoJGrFc","Colaiste Pobail Acla, Achill, Co Mayo","Coláiste Pobail Acla","392","400","M","34.5","79.5","133","104","10.3",
"ChIJCcQ1lJ4wXUgR8998mq6VCWU","Colaiste Pobail Osrai, Ormonde Road, Kilkenny","Colaiste Pobail Osrai","93","72","M","60.8","86.7","112","127",,
"ChIJddL5xDFfZ0gRFO6AkFSKdAc","Colaiste Pobail Rath Cairn, Athboy, Co Meath (G)","Coláiste Pobail Rathcairn","385",,"M","35","56.1","64","51","9.1",
"ChIJ_Vj00GRtZ0gRRX_whCP8XkU","Colaiste Pobail Setanta, Dublin 15","Coláiste Pobail Setanta College","336",,"M","38.5","73.8","534","540",,
"ChIJs097PG-oZ0gRzMI7lo5ne3M","Colaiste Raithin, Bray, Co Wicklow","Colaiste Raithin","141","213","M","53.7","88.7","132","135",,"CmRaAAAAI_lvZu3_VkvlHut-W_r4KC7K-3936Zw3Oche0nY-5lbB2MSSDOr9qh5L4ddm6dcl0wd-hCBDtdadDO7lt7-bRLpGiehenchx32-giy9YX1Uspds69SIXTF0GopTsVnVbEhBAH0jetBdmf_bsipIswfw0GhQT-V14ll0ayoqbImGd0mpkj_h9Mg"
"ChIJTVOMCN90XEgRtQ14iT_kMUY","Colaiste Sheosaimh, Ballinasloe, Co Galway","Garbally College","277","219","B","42","93.7","534","0","12.3","CmRaAAAAnsv86gKRn6_kVCkm5FvK7DDRPgBKfHvOX7jPzcCORBRo08q3cxRbNlAfjOLIrPXhJMeIyjrOR9810KaqhelT09cen5EgJD15T4lIwemTRxXhSyFBhVHE8xxG5fGIkLDrEhD26kwGh1ikqOtLWz7bb3NrGhQq-dlk04Mm2aYEcxp7zqguj-wDOg"
"ChIJfcd6tevFREgRIlSqh6W7Ypo","Colaiste Treasa, Kanturk, Co Cork","Colaiste Treasa","354","282","M","37.1","78.8","258","263",,"CmRaAAAA7KPThZZohMqckXLdbfKqGmbP29fRqjYcyAsHWjk8D-hupxGPl6jLJG6jGkD69DkIPdDFrLgBAG3l9lozb3OLDfNykNijkmRxia3Esl3y-2RH2Jv6MHj6aQdLZ6hkTBrWEhDdcJc2AQtXarD-DUq7ExeDGhRZYcd30SzOfJqZJ99KDgAsrNc4WA"
"ChIJAbkrSH9pZ0gRon1i59TeZIE","Community College, Dunshaughlin, Co Meath","Dunshaughlin Community College","244","234","M","44.3","74.7","584","430",,
"ChIJL23nArKFXkgRkd7f4pJXnbY","Community School, Carrick-on-Shannon, Co Leitrim","Carrick-On-Shannon Community School","311","318","M","39.6","74.2","308","305","15",
"ChIJucUxoB1yZ0gRemQXMCfUp78","Confey Community College, Leixlip, Co Kildare","Confey Community College Leixlip","211","222","M","47.3","83.4","424","315",,"CmRaAAAA82vXJKrY9dwm5c0XBVUBzfDEloKuZ8yLkl75Nh8FiUflh66fc8jgI6e_2vFvpC3InjK5VIbOzUt_fJ4OHeKEZmXIWY8zRosQOOLPDYK6ILAgParsBqPi0IL8_75TrUXlEhDlFxZKBkRuUEz6Oio93TtmGhQIfxaSWBZqS1jFNQkI0Ip0LyS3jg"
"ChIJZzF1sXpbW0gRV9pXUNrDe1I","Crescent College Comprehensive, Dooradoyle, Limerick","Crescent College Comprehensive","28","24","M","72.9","97.1","470","421","14.7","CmRaAAAAzqdgnKSnrrRKUcpX-FCAExGX2FTBMX2MbOLWYDQGWywqFVrn_VngMrnjqiKtqFKsi_gRB3TjmCHbYzM9Y0Qd9EcohV7Hnotm3vs20dOxR85hAz-wESsy_r1643wJtdT8EhDP_MXI_QoXII1T3R0CMNnMGhS4zRhlMkHb5IMhPud-kBAAA0wMAg"
"ChIJ9xBVTsGAZ0gRG_u_qhwyeRM","Cross And Passion College, Kilcullen, Co Kildare","Cross & Passion College","285","325","M","41.2","77.2","383","379","14.8",
"ChIJ8znsQrLlREgRCC0RilUhCp0","De La Salle Co lege, Macroom, Co Cork","De La Salle College","186","248","B","49.7","88.8","322","0","14.2",
"ChIJ-UioQdsIZ0gRwAHOnjq8sko","Dominican College Sion Hill, Blackrock, Co Dublin","Dominican College Sion Hill","333","314","G","38.6","79.3","0","434","16","CmRaAAAA16Jm-XC-oF-mCz2-IxGXErvV-ajEqT2-t9L8cpkUf2qWiI3FUpbAfauGUKPi6y5bs8U4JxK9nbvWjr6Yg5Euwu5d4NIUIDaxmrwgP7Wh4nLgUr4mrjA5hFs678zvTLH0EhDdnRbTV3B3ZvdkR8TYkepdGhRPwRxa5VE1s_3wzvO1gEVgjGuLDw"
"ChIJEbrJJ1AOZ0gR5O8ek83cGJ4","Dominican College, Drumcondra, Dublin 9","Dominican College","54","64","G","66.3","93.1","0","707","16.2","CmRaAAAAB-YTcpN9qL6Ns58mbXja5aesXkIn5u0eBB7NNMISSK748C5GdESRDR-wFjpglEXFNfO19er6M6aJ1cohLPwwi7Wt8pd-JgfMVgUeB1CxqsjVHErh_v1McgRHcmvbT0JgEhAh4g7w69zb7T-EmHK1gzUlGhSUj-YlrFzNeuYTX5XvMDys-W07LQ"
"ChIJnSfJbFGWW0gR3mZfExrwI8s","Dominican College, Taylor’s Hill, Galway","Dominican College","36","50","G","69.4","94.4","0","624","14.7","CmRaAAAAB-YTcpN9qL6Ns58mbXja5aesXkIn5u0eBB7NNMISSK748C5GdESRDR-wFjpglEXFNfO19er6M6aJ1cohLPwwi7Wt8pd-JgfMVgUeB1CxqsjVHErh_v1McgRHcmvbT0JgEhAh4g7w69zb7T-EmHK1gzUlGhSUj-YlrFzNeuYTX5XvMDys-W07LQ"
"ChIJCYI18cqwZ0gRavLUICbxAQg","Dominican College, Wicklow","Dominican College","382","274","G","35","71.1","0","443","15.7","CmRaAAAAB-YTcpN9qL6Ns58mbXja5aesXkIn5u0eBB7NNMISSK748C5GdESRDR-wFjpglEXFNfO19er6M6aJ1cohLPwwi7Wt8pd-JgfMVgUeB1CxqsjVHErh_v1McgRHcmvbT0JgEhAh4g7w69zb7T-EmHK1gzUlGhSUj-YlrFzNeuYTX5XvMDys-W07LQ"
"ChIJL48CfCgaZ0gRLs1AkLu1iRk","Donabate Community College","Donabate Community College","398",,"M","34.1","59.4","418","378","14.9","CmRaAAAALIesKeV2jSXER8oWjivH8J0iJ8OVwhQeTHeTsqqzKlI0u1va2iZzYataZ2hQ5UyYCaamuEHaDYZqCgZj7uUrnwM5eN0uvb49OybB9U-1Ig0VssZAi8lwb2jzDlNSO9-oEhB0evLNnS5Hx7p6c8nZAk2WGhRj6DbSw6UXq7eOEPVKOF4Y-pwXsw"
"ChIJP5P5uVCFREgRX6_NnP1UZHg","Douglas Community School, Douglas, Cork","Douglas Community School","344","257","B","37.7","78.4","589","0","13.8",
"ChIJiUYDul46Z0gRIUAEsIDoU4Q","Drogheda Grammar School, Drogheda, Co Louth (B)","Drogheda Grammar School","238","284","M","44.9","92.4","174","129","19.8","CmRaAAAAzepdvPFCuXkZ6v9UZ9y4CGZ7UhU-R0H08iaRCvcTMmadpwgfGPMHUmfBkxiuXl4QRIPwAwkL8KseX7Jy_IzRK6owznrIsB3TbibINXlQH-dfK-0UTpyipnOhSxqJ3TwLEhDEi7RLCMA_peiihOTDqdYUGhS_EDCSiQ3_yKY95eBxTHlCzaA6bA"
"ChIJo8CoRTyJXkgRE-yVYnr3b04","Drumshanbo Vocational School, Drumshanbo, Co Leitrim","Drumshanbo Vocational School","396","379","M","34.2","59.3","135","143","10.8",
"ChIJbdK7HAPMYEgR5cfQoqc9pIg","Dundalk Grammar School, Dundalk, Co Louth (B)","Dundalk Grammar School","106","97","M","59.3","90.4","342","218","17.5","CmRaAAAA_KgiIu7UDLMYybe89WyJFIs0OCY_zVn7r-z0qH-zXxyLmFDys1pf3PUGKcu5iLYl-5OWdLx5R89gvv8uGWXfXv2WVAv-ismA9ae3LW5A5280agv60DgkDrPnnaT0OlaTEhCY6tZLkwaa_vvt9MvstLEgGhSURsjLi9pH95ClRXYQtGOU29nlhA"
"ChIJfY73A7ewZ0gRolQr0Eh69ak","East Glendalough School, Station Rd, Wicklow","East Glendalough School","171","159","M","51","85.1","190","176","10.8","CmRaAAAAqd5ceRMFLKzA1i2VzNjMML8hJ-Z-QdpQDMMpHKksqaKaCOKmB7Oxhscc2lFOFKL7wuMt4jptHqZGaxsyrRzLTwk1UQfuEBRpXQih9sLdjJlaPR9B_9F_39gznssIIGQEEhB47fHOCv3UYKUztDtan0UeGhR4Dse60QKpTdJDaYfZ7-j2BIdCuw"
"ChIJrR0Hn0hbZ0gRDdg7X2JcfAg","Eureka Secondary School, Kells, Co Meath","Eureka Secondary School","116","157","G","57.4","86.9","6","659","15.4",
"ChIJ2YLsAosAaEgRAytRkpGKUzU","FCJ Secondary School, Bunclody, Co Wexford","FCJ Secondary School","168","183","M","51.4","88","421","446","16.8",
"ChIJKyb4Occ8Z0gRV-DwGU3jdSI","Franciscan College, Gormanston, Co Meath","Franciscan College","235","343","M","45.3","77.6","305","134","18.5","CmRaAAAAP6jW_uzb7ug1NINHhjCi0Ov9sxsrkWIMOB7dIV5kXLO92CEcHcWXJJOSgSJ-IHM_31WpotaWj9aIVE561snM-ErXWmdaZKGxImZbTc0soRCng_UkIV-SXKxLZc5wKr0nEhCDgY9YzSE22QQAfWJgEG6cGhRMCz6Yzxlg7kxeiMexOltOcyEjyQ"
"ChIJY-pleFtdXUgR7ZJXuYLkJvk","Gaelcholaiste Cheatharlach, Askea, Co Carlow","Gaelcholáiste Ceatharlach","72","96","M","63.1","85","178","194",,
"ChIJ6WJcGmQ1RUgRfzYwl2PgcWw","Gaelcholaiste Chiarrai, Tralee, Co Kerry","Gaelcholaiste Chiarrai","85","80","M","61.5","94.4","176","183",,"CmRaAAAAG-QgqS-tGxzsexHu2KdVsHI_ohkqJYwG6uRh-znLrgS5SUY0ixu4Jv4a3X6BVoAzSscCC3tVZ3uJrKoUm7D3bx1F33qUEOAMSr1qV_Y8ZnvICOOkPB_C_WIMyCCqjdgSEhAGBIcNlcBYrGLjK3gEYf3lGhTp1dmbi4YnZfDX7KG7FqaTunr0_Q"
"ChIJc-mcyLx4Z0gR2MgzAMev8kQ","Gaelcholaiste Chill Dara, Loiste, Herbert, the Curragh, Co Kildare","Gael Choláiste Chill Dara","283",,"M","41.4","61.5","128","196","15.9",
"ChIJbQmh5mlcW0gRU-8hz0WaCWs","Gaelcholaiste Luimnigh, Limerick","Gaelcholáiste Luimnigh","27","28","M","73.2","90.7","223","376",,"CmRaAAAA3CbMoh6I6QAFJzxF_gp_zyVnHhKi_06CqvZKIYb7ryGBLWpPwB1CfuDb4UmJdxHMElG3pcEj8UNncPC5Wqwd71P5T0xWSnSUvLkgUEVjTmc4FexDxpUMVgztITHgXkXmEhAFuVh0TBDwXJEOLNvabpFXGhSRpBg8OIkXp0oMRO8_sOOldmT1MQ"
"ChIJmY1vhGyQREgR1KOmSxI6zIk","Gaelcholaiste Mhuire, North Monastery Rd, Cork","Gaelcholáiste Mhuire","137","149","M","54.8","95.9","309","212","16.5",
"ChIJfXc-4OLDZ0gR9zdmTvBLkoE","Gaelcholaiste na Mara, Arklow, Co Wicklow","Gaelcholaiste na Mara","35","83","M","70.1","91.9","113","92",,
"ChIJH00PjFEFZ0gRKKm9HJIJmgI","Gaelcholaiste Reachrann, Donaghmede, Dublin 13","Gaelcholáiste Reachrann","153","146","M","52.7","77.6","168","201",,
"ChIJS4uUxorPW0gRdJ-JgWbF_xk","Gairmscoil Fheichin Naofa, Corr na Mona, Co Galway (G)","Coláiste Naomh Feichín","349","381","M","37.4","55.9","44","43",,
"ChIJc4c6o5dvX0gRfypB0_z_FQ0","Gairmscoil Mhic Diarmada, Arainn Mhor, Co Donegal","Arranmore","362","139","M","36.1","83.9","52","53",,"CmRaAAAAGgP9zND0_SgmlxFq7wNTrSEjZLr71gzFr0646bVQRQTXl1O8CEKgQR_oluwW2qZovvW1StQdU8yZsrgfrGNjZj_cRSLwKKIl_BmWJQlimn9_0e9ixeiBq6x1j7c-S3VeEhDZlJv5FEIZFoO1k-5dyofHGhRXHJ-x3qe9T0pfob1ZWSrBNG-qoA"
"ChIJ_c21clG1W0gRNDij4PFd_Lw","Gairmscoil na bPiarsach, Rosmuc, Co Galway (G)","Coláiste na bPiarsach","384","243","M","35","64","40","43",,"CmRaAAAAdf3ptr8Do6pUBNmjLym4jxAOli2d3uGzj8Ln79caRKFzpxJ4nRYj8nPmnXdragy3U_BGFpG4Nh0EbwrMqiXSq7888jJUo5KYKKbIr0yvX1YP4i7gzG6ipPxIlQVq3Mc6EhB4XAvkYqFRMwBK9Oqt_XWUGhSUVsWWZak-WGH0O9ZFaroCxtIWsQ"
"ChIJDYUNRAubREgR55LNY4sRfqA","Glanmire Community College, Glanmire, Co Cork","GLANMIRE COMMUNITY COLLEGE","387","349","M","34.7","76.1","584","442",,"CmRaAAAAwrTOrwtLtfKc7DlmlTl2iHCoDXztXSGLHi2TzuxvSWRpCbeJPkRqAGmHZQKh4re0PJof6Vbcv_9w4_mPxxDxiEQi0e6e2QZWaqyUBNQzDwjUaJtKN4ufpsF2qVfFrBamEhAdOGYzfFcEdeIZJQP0zfOXGhR7lURnukECAdVyGIo5dGg_CGIQZA"
"ChIJE9ABz2MFXEgRoGubf-kPXJA","Glenamaddy Community School, Glenamaddy, Co Galway","Glenamaddy Community School","280","283","M","41.8","70.6","173","202","11.8",
"ChIJcbLpZdimXEgRhnjb79QvaYs","Glenstal Abbey School, Murroe, Co Limerick (B)","Glenstal Abbey School","6","13","B","84.6","100","246","0","17.9","CmRaAAAAs60T-rJW5lwry6lXRntWHot0dhaHbUlg9ixwldpX93z3Aewmx7wBk8lPgtMpvPvNLCoi-X5iT7EJaBHLWJ-IaGylZwgj1tn8WVKCSJOyahn-mnFW0ISazEiCcIhuCZSJEhB254pmhbLfVZQnrVaOnLIPGhRhVxuNUtMc1wugtS5suy_Jq1KRlw"
"ChIJE9plmK0OZ0gRp6U5PNFwx3M","Gonzaga College, Ranelagh, Dublin 6","Gonzaga College SJ","8","2","B","83.4","100","552","0","19.7","CmRaAAAAUSsebeiXBtr6TabrU9fH4uB-hku5G5yZUSfnFJFCBBCgZYn4NU4YCbT8GBkNvTunFwwsAinxXfoD0UufdjjndEj3MeT_HbtikU_-SCYhwbG7pwbR96Jw18p1bB7WumJ2EhBHmmqCpuSreVeGp5_DFRMgGhRUvAZPLtJ8WVx8HzQNdrZSGwo1kg"
"ChIJC8xD1LS2QkgR3hsEwhoj7j0","Good Counsel College, New Ross, Co Wexford","Good Counsel College","339","285","B","38.3","79.2","823","0","14.7",
"ChIJq6ZidVLmZ0gRAlcvB0-qqQ4","Gorey Community School, Esmonde St, Gorey, Co Wexford","Gorey Community School","361","384","M","36.2","66","740","744","14","CmRaAAAAqaHc2L5GcelkNG0_wLDxKpZbMtJnygf9euOkcs851VVVPC8BPXecy6ouI43UWIvT77HPQsRYPklnSqTteprgNw45vNRZovFf7vid1eqRnGEd4ON2bJYCXh4UtvAGPF2yEhCsPrZNMD3eKPYuhihT0YmBGhSVPqBlRv7yqddw1L3lJKTdRvHqNQ"
"ChIJv2DZyquCW0gRAHJ3g7yZtqo","Gort Community School, Gort, Co Galway","Gort Community School","351","305","M","37.3","79.2","362","378","15.2",
"ChIJGXZNqxXLREgR0rqkC2hLHtQ","Hazelwood College, Dromcollogher, Co Limerick","Hazelwood College","304","252","M","39.9","77.9","274","251",,
"ChIJsbXfdCkRXUgRmJsmAig5pkk","Heywood Community School, Ballinakill, Co Laois","Heywood Community School","255","238","M","43.4","82.5","381","313","14.9","CmRaAAAA3JJXgpEsk7fJgBjsNlm0xpAWUCoU_CMJhP4QXhxrIsQFuFKHWXJVoanIz68YK58mq1QLyS59NTEE8h-a80xBbPUQFuVnLw5N1HAe4Sxm09qz8jFKKehQ-ABBSIb3o9eYEhBY09qmZkE7A5GzpLX15XIAGhQBFfy16ULdGKmb2Scq8jo-8tJzHw"
"ChIJUYt6KuoHZ0gR_gwMH5n3wZs","Holy Child School, Killiney, Co Dublin","Holy Child Secondary School","29","55","G","72.3","100","0","368","19.9","CmRaAAAAumB1jm21TJEDHvvo3YRZqj-LMCgbRKp4xdOeTU6rw2yYkuO8mehiMYImpDzo01WVwNFPX6GK0vxpbBNOKx-OGMQAKWCiIdUDvNyBnqvFJAYBU2YYm7bFSUarxNMAOdEtEhCQN81RPkwWJEdGoZ1h4mVVGhQfdTr9NTCY2oGlZqTn7pKW3W8Lmw"
"ChIJVW-MeacPZ0gRiG5B8ZEvSbI","Holy Faith Secondary School, Clontarf, Dublin 3","Holy Faith Secondary School","32","54","G","71.5","97.5","0","631","15.9",
"ChIJO3wtrwmAZ0gR424aymKzgKU","Holy Family Secondary School, Newbridge, Co Kildare","Holy Family Secondary School for Girls","356","293","G","36.9","65.3","0","709","16",
"ChIJqZlZh3ANXEgRU2ZCp0BGcHs","Holy Rosary College, Mountbellew, Co Galway","Holy Rosary College","184","136","M","49.9","81","311","300","16.1",
"ChIJu-4lRxQ_WUgRRLowX4EVpCg","Jesus & Mary Secondary School, Crossmolina, Co Mayo","Jesus & Mary Secondary School, Gortnor Abbey","206","160","M","47.5","84.7","276","260","16.4",
"ChIJOw3bdnwxWUgRDL0YEsDnph0","Jesus & Mary Secondary School, Enniscrone, Co Sligo","Jesus & Mary Secondary School","317","216","M","39.4","80.3","144","130","12.3",
"ChIJGwCYdMAOZ0gRtQztOr_mVvE","John Scottus Secondary School, Donnybrook, Dublin 4","John Scottus Secondary School","310","336","M","39.6","80.8","60","65","11.4","CmRaAAAAyh_CIgMZTnhvdLTSSfYWOWpPv3ccHiml8gK7ci04eE8OER9xUSVK4jPfWQjhxmttD__qScBHhoXP7W6kOr9dCuXEwCLzTRiOHEJAB7y4ya2PSYFOqu--PPDzs08D6cXnEhAY2TBsu_ihUhzkqKuNRqdZGhTiWrrknpdTdVsApqK4NyrhvDMzug"
"ChIJfbGyCulVW0gRDZzUb0UNN4A","John The Baptist Community School, Hospital, Co Limerick","John the Baptist Community School","125","126","M","55.7","88.4","513","494","14.9",
"ChIJmXYslBM6XUgRn2aQABJ-Mus","Kilkenny College, Castlecomer Rd, Kilkenny (B)","Kilkenny College","98","92","M","60.2","95.1","436","410","15.7",
"ChIJ_Z3QiKavXUgRL3i9R6l7FJg","Killina Presentation Secondary School, Tullamore, Co Offaly","Killina Presentation Secondary School","380",,"M","35","75","237","210","12.9","CmRaAAAAWBKRzVab2jQUstKzuj2PiL1zdTeLU12-UNIfZgd3Lux5XSkRefaEqdvkKR3-ZsRqzIDYIrxl7oXHJLywFXpzBhiulpdPt77iipG2pcOMK2TX73uc95vrtgfB5orOOrohEhBUdZ7wWx_fa87G2yXYgqClGhS1bJYxhx_9pF94-m0Ap6WPyFFlOA"
"ChIJMc2ktXPeWkgRFZXRr1WlZgI","Kilrush Community School, Kilrush, Co Clare","Kilrush Community School","230","308","M","45.5","85.4","242","202","13.1",
"ChIJUwLageZhREgR4rbGmZiOVU4","Kinsale Community School, Kinsale, Co Cork","Kinsale Community School","223","158","M","46.1","85.9","460","448","14.1","CmRaAAAA0fhtZ7DyPvk9W0LshA8SOmPqW1q0plS7DmQcEgatKVidu0DlYEy7BXnxqKoE4smZ1NwuUnufceCaUItqDIF1g1MmP9H6fb3Io2m9o2xhldqx-lZARcOVhLiK9PtLNMSoEhCoioEtf-Kfz9OC13N8eMJvGhTunjA0Nj429ZRAGuupL9seB82Fag"
"ChIJK2g1eFYYXkgR7u3iSAxGj3E","Largy College, Clones, Co Monaghan","Largy College","358",,"M","36.6","79.1","190","206",,
