,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ChIJA8ncOnAJZ0gR2hgfoqgUcXI","91343T","St Tiernan’s Community School","tiernans.ie","Parkvale","Balally","Dublin  16",,"Parkvale, Balally, Dublin 16","Dublin","D16KW26","12953224","runai@tiernans.ie","MR. DECLAN HUGHES","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","189","167","356","53.2817","-6.23876","CmRaAAAAHt1227L5Ygu8c-JFcTu3kKnGLAsRTxcSiLVvKdaDxk_Yngc4TC6MJChAcBOE8z5FR1ryItRholVpLkfysJgIk5CWyV9rDb9d9haYpq1_HwaCjJpWcK-WXHu4PDRbZaovEhAMRBcdrrse5fNymd0FgRylGhSbhn9ONM-gwBuncTvjAf9toG2plw","CmRaAAAAFMlqfLHyEFrGBUCsaNfN3cnhY1fEk5CXcXhW2N3ei5bNsRhs0W6hwYiEhqeXHAAykQwAqTSYfIqy64QpCTIfmikHpzXl-jzdPudbU71OSGF1mhrSZTWcCvOnowXx7vgLEhAySuv8VRli2ZMKrkZmD0EIGhSfGZ6gfL4_4kl5pgmMIMrsCoIWtA","CmRaAAAAEs8JmaN79z2Bpf7TCh_a7GYxrVNCrcFxe8sFmOMyEYIN_CCoOE6kPKD5fw8-qr4BLr_-v3QMXDKBA-wm38OewOKZ9ZUwF6nyx3NZ_NnFsEvbxO1xyrdyy2cqMm0Ws9H0EhB3JXd9kPfkvpsUSp3SpYAXGhTVv-No-25wGXcIcMPzgdL5DFCWPw","CmRaAAAALs18GM4QpJB6HMM8MJ1XQsLNtoRtRFh1Q2OUNW4ixn0CduKdWRG_aF1pQORWmBzwQI3yMh25D9qmUK2bpyqMPRofFD7VDhZfx4lCF6AFJOpAjIutZmNkux-tQCRzNU69EhCjbcaMjodv4b40ZdyeJA_4GhSG_EFrOTvCtkRgKqCyYEVJotCqgQ","CmRaAAAALhfolDfZJ4u_aOG6tg3a7h4NwHWUFkYcEW6kgOq3zRdb5MyrhGMpJFgO0jkuvZU06huWZYbBqDV1E527WCvVmyM09UUtp8eULPTx8kiEu9FpGw0kIbKdS-aqhrObbHsJEhAvd1nh0TTGzxYQ_EulsAlSGhTpNIcBl1HjxYfBvdJ8Gxr6F056Ww",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10"
"ChIJA93pFesiZ0gRxLWlaH1FrI4","76129H","Ardgillan Community College","ardgillancc.ie","Castlelands","Balbriggan",,"Co Dublin","Castlelands, Balbriggan, Co Dublin","Dublin","K32KK33","19680734","info@ardgillancc.ie","Michael O'Leary","N","Mixed","Day","No subjects taught through Irish","N","N","MULTI DENOMINATIONAL","Open","294","565","859","53.6004","-6.18102",,,,,,,"BT Qualified Projects","Natural or Not? Comparing Microbead Face Scrubs and Naturally Exfoliating Cleansers to Determine the Optimum Product for Adolescent ","Biological and Ecological","Emily Cathcart, Lucy Ellis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJAax5VBKzREgREg0pB1xkTfA","62440E","Charleville Christian Brother’s School","charlevillecbs.com ",,,,,"Charleville Christian Brother's School, Bakers Rd, Ballysallagh,  Charleville, Co. Cork","Cork","P56RX94","6381789","charlevillecbs@gmail.com ","Una Griffin","NA","Boys","NA","No subjects taught through Irish","NA","N","CATHOLIC","Open","0","340","340","52.3545","-8.67924","CmRbAAAALsZFFY-7BpPKTXWgkqv1DopT1h-C3VVhULuZ4oXmouIqNFje9DFMsTBwaXcfavv2GJxOqMxRoCPYXPmcMs3KN3a_tuRwUFpCbyvIgQW2RLM0UBYcv132h97uktaTZgjpEhCvBgNc5x8GLHEX3jvtma0HGhSn3kUtijJUIY-2RxrKAuire6F6sA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJaa__W9MNXUgRBnnv17gkHD4","71510A","Portlaoise College","portlaoisecollege.ie","Mountrath Road","Portlaoise","Co. Laois",,"Mountrath Road, Portlaoise, Co. Laois","Laois","R32N795","578621480","info@portlaoisecollege.ie","Mr Noel Daly","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","194","244","438","53.0355","-7.31327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJAbkrSH9pZ0gRon1i59TeZIE","71960I","Dunshaughlin Community College","dunshaughlincc.ie ","Dunshaughlin","Co Meath",,,"Dunshaughlin, Co Meath","Meath","A85TY22","18259137","dunshauglincc@lmetb.ie","Shane Foley","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","428","603","1031","53.5137","-6.54903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJabrpPUVbW0gR7cMCOORrUT0","14409N ","St. Nessan’s School","stnessans.ie ",,,,,"Baunacloka, Mungret, Co. Limerick","Limerick","V94FY29 ","061 229911","office@stnessans.ie ","Siobhán Long","NA","Mixed","NA","No subjects taught through Irish","NA","NA","CATHOLIC","Open","362","363","725","52.631","-8.66829","CmRRAAAA5LNhIOkJTqWL5lQHDMP_8H8VISVHY_LsOzz7czOnTBEyHfkDbdeirnTTQKbryoEy_3b-O91fK7s3jF-qyOcNih4ZpYmjnRoz7da-lfV4GXY-kycg1fSSY8-aPHzXItyAEhCIv4nvUcf4RZtEVYTsrCyPGhS8b0RabMaBMWk1fU1Sm9WOrHZJOA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJAfBFJ-ANZ0gRSZ1RwrvRkCE","60581M","St Kevin’s College","stkevinscollege.com","Ballygall Rd East","Finglas","Dublin  11",,"Ballygall Rd East, Finglas, Dublin 11","Dublin","D11VF10","18371423","info@stkevinscollege.com","MS. SARAH BARRY","Y","Boys","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","0","527","527","53.3857","-6.27737","CmRaAAAADfu7LBp92O7zVWyezpq7PFQdr-GzEgup-watmXlAszKj_j9gnCJBhOgX_UbQqJzctguC9k94ueseQRuupYRCZDHeGIE8GOCAknuGPnnaDC_c2a_c_Wto_dymkEOApZ0AEhBf14ZyA1MebLZCES45bS14GhRXk4KyhdDLy2eQcaJ-rGonwECJQQ","CmRaAAAAfKCqYUH8rG06jCir1dfQfFiOVnlESLemH7OQfnj20F_RypzTxh8XSyh9G7RsD2FvhUbBLSgWQ-snFqWiHtDy1FQQ6QHKts1T892e9yOaysOvIqURPBMCzvY6gtRRqlt5EhCXRHMU6ld72bEk90aH2JT_GhQIS0eixg9ul17iHRJoXkdS_2OTVQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJARw7yalrW0gRMFIcfMVEdbA","20127M","Scoil na Maighdine Mhuire","scoilnamaighdinemhuire.ie ","Newmarket on Fergus","Newmarket","Newmarket On Fergus","Co. Clare","Newmarket on Fergus, Newmarket, Newmarket On Fergus, Co. Clare","Clare","V95FX59","61368333","office@scoilnamaighdinemhuire.ie","MS. MARY ROCKETT","N","Mixed","Day","No subjects taught through Irish","N","NA","CATHOLIC","Open","99","118","217","52.7634","8.89812","CmRaAAAAczQQ4nWOxmNLAe0ntPi7LnPVe2VIyaZUTjfsJBJnFdA_sH2Ec8JxFNrd0zhjxkVKdsZpgDNypjQCwL9VGCrCzqOiR0j3YnIh9PFnI9cIvbrhyws_ymazaLmoOam_H8JQEhCQQwbBUQczrtF2olEAkicGGhS5IAspE660g_828CrYhZKJWPZthA","CmRaAAAANGe4k3Sh-ICFMDAfbEczqn8xayArO7Vilk_QrpVeaWpHCnqr3oOF0wMxrBMzFynFMOwPq9wvRAvEwXNZpnpRlqebhuIuRvna9144oxZNA5NFiw4c9ZE1tRgONnkqf1caEhDwQ8QeqQHA3Hi99OMMPyqcGhS2ew3oei-1wRAUMJSnZL-QDVcPvw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJATG3wyYYQ0gRX1O63b4Eu6k","64900W","Ard Scoil na nDeise","ardscoildungarvan.com","Convent Rd","Dungarvan","Co Waterford",,"Convent Rd, Dungarvan, Co Waterford","Waterford","X35RR90","5841464","info@ardscoildungarvan.com","MS. JENNIFER O'KEEFFE","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","372","0","372","52.0876","-7.61857","CmRaAAAAlPOw1vgvgwOC99hM5UwHpPGl-YgOyZrOWOREKB8jSzymv2dXPIvt37jKBtmKZtdSngakLNrPEHslxHOr4q2zX2RL_xs-mEKaXMGHZi28H1VVnSUYhHKkbmy4rAx1aETKEhBVx1KrXe51mEf-Y17hF7CkGhQkhXvI8qSTYY15-FyDwZonQwX57g","CmRaAAAA_dAeTzLtFbEMWAQLrBy0s3i7_G-dSOfDafElASE8amhhtYLJYWiSGM7R55VqAsXwf-0MdCAnKnh1WO2-qJbs8IAnz89DuKRxjA5KP00KjwqAPQ4T12DZdO-iHRem_E7LEhD_MZdoGwS5YwgRB3l7KOxzGhShFf7s1epdzb1ORg1sH4_VUuw61Q","CmRaAAAABJdsKnHnNGtGvG43u3rasuLP4_hCudKePEbAqJmfgru8dgHiZ43jrQIWonf2p0Fed4R85uC389Z2-eoStonKNr_AqAIB9fnvSjVXB0DsS3YtsRrZ6ZwYwrK6D7RP6wqcEhCm2O21PIWvBAYrudcj8SzhGhQU8wOEmZPo2CN4n17mVBGdnjRRZQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJaU87XTePX0gRONOJDimcIDs","91408V","Pobalscoil Chloich Cheannfhaola","scoilmuirepadraigswinford.com","An Fálcarrach","Leitir Ceanainn","Co. Dhún na nGall",,"An Fálcarrach, Leitir Ceanainn, Co. Dhún na nGall","Donegal","F92KR25","749135424","pccfalc@eircom.net","MS. MAEVE SWEENEY","Y","Mixed","Day","Some pupils taught some subjects through Irish","N","N","INTER DENOMINATIONAL","Open","244","222","466","55.1419","-8.09964",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJAVjgeVLnXkgRLG4l7BUlKqg","72330D","Grange Post Primary School","grangepps.ie","Grange","Co Sligo",,,"Grange, Co Sligo","Sligo","F91F722","719163514","secretary@grangepps.ie","Eimear Harte","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","71","130","201","54.3916","-8.52237","CmRaAAAAfnZ9JymNTvXYe82JtYM7Zjm-4oKtgpDQbs138lDCF-0UAzg_-K3wG_LI-WwhdMEP9DjWkvTHG_ahEyDRVsiYAcif95MxxevlPIiVAZChxb2h-Al6oYBAs2wmVYSQYe7_EhAPK0DeaMEKU54fiZVfTOgSGhQxwchSG3rNf_TVcpXhgYaRpF2czg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJAWuL_ladXEgRheuAp5iR13o","70900I","Community College Hall","scariffcommunitycollege.ie","Scariff","Co Clare",,,"Scariff, Co Clare","Clare","V94Y9W2","61921083","scc@lcetb.ie","Ms Angela McNamara","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","219","187","406","52.9034","-8.53707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJax9VDeV4XEgRLS-hsBYT1hs","20123E","Gaelscoil Riabhach","gaelscoilriabhach.ie","COIS MÓNA","Loughrea","Co. Galway",,"Baile Locha Riach Co Na Gaillimhe, Galway ","Galway","H62TK22","91847865","oifig@gaelscoilriabhach.ie","DORA UÍ CHALLANÁIN","N","Mixed","Day","No subjects taught through Irish","N","N","MULTI DENOMINATIONAL","Closed","97","80","177","53.2054","-8.58583","CmRRAAAAdoU72GB0TlRcwtsa4XuXNKUNrMoqSy5jaU1ExuHkk1-_oiTbxaGFCQj8Qb0sd06P6rwizEGKV1MwRjFajaGT57qPatSj9ZCI3TUIrV20dx9kR6laGwoJZrLGFwtiiu5FEhCSK4AJACL1ef6jIqap7yPhGhTk8uKKzwE7A6ZDOkF0aEgDz_Qq9w",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJaYKleqhFXUgR7p0Fk3ghhKI","70430U","Coláiste Aindriú Secondary School","colaisteaindriu.ie","Muine Bheag","Co Carlow",,,"Muine Bheag, Co Carlow","Carlow","R21EH27","599721335","info@colaisteaindriu.ie","Mr. James Dermody","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","35","50","85","52.7021","-6.95061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJAYUNmrsNZ0gRNmiOR4f31QA","60841M","Rosary College","rosarycollege.ie","Armagh Road","Crumlin","Dublin  12",,"Armagh Road, Crumlin, Dublin 12","Dublin","D12R726","14555824","mfitzfiles@gmail.com","MS. JEAN DOYLE","Y","Mixed","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","68","77","145","53.32","-6.30655","CmRaAAAAh6EuPzQUGxiJnB5H8HDu_G9a8T9svqu2_Yb8mCziOaLpSS0CrfsOZa-mo9-e22n5AX1oZ9V77jAEEvNBd45x4h9IT263lGqzBE4HwV0-u0G0WramXvNh-sET0vpvEWaJEhBwUpo1hwIH6xmSisib8HneGhTFm98NdUQWaz0tD64EagYi2dxxBw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2"
"ChIJB-HNPiR3XkgROXSoL3we34M","91436D","Moyne Community School","moynecs.ie ","Moyne","Co Longford",,,"Moyne, Co Longford","Longford","N39T860","494335114","office@moynecs.ie","MR. DESMOND CULLEN","N","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","323","314","637","53.9091","-7.64774",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJb-JGxeoLZ0gR4ohS9ssu_Ic","60340N","Loreto High School Beaufort","loretohighschool.com","Beaufort","Grange Rd","Rathfarnham","Dublin 14","Beaufort, Grange Rd, Rathfarnham, Dublin 14","Dublin","D14E521","14933251","info@loretohighschool.com","MS. MARGARET O DONOGHUE","N","Girls","Day","No subjects taught through Irish","N","Y","CATHOLIC","Open","628","0","628","53.2921","-6.28321",,,,,,,"BT Qualified Projects","Balancing Ability and Physical Activity","Biological and Ecological","Aisling Murray, Amy McCabe, Amelia Rodgers",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3"
"ChIJb19G83oNXEgRame5m93jrV8","17648A ","Headford Boys National School","-","Headford","Co. Galway",,,"Ath Cinn Gaillimh, Galway County","Galway","H91NV02 ","093 35378","hbns@eircom.net ","Concepta Mc Hugh ","NA","Boys","NA","No subjects taught through Irish","NA","NA","CATHOLIC","Open","0","38","38","53.4695","-9.10613","CmRbAAAAlI43d8YviXOQQ0VJR2cEmOMFtvSWeZkBTzU-1mEF5OXaP09Me3EpVSFOQeE4sYCWkmYkVLnln631XU-V4bNT6QRIj0ppULcvnVUv1is2d5gUCFcuvoDBmfoF9LgjcgquEhCs6MlhVfJqYcuLuSYgEkGAGhShmtP1yT0lq_VQGHUKEuJ3ouMtpA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJb3DZS0BcW0gRVqfSyHg8Fqc","64290V","Ardscoil Mhuire","ardscoilmhuire.com","Corbally","Limerick",,,"Corbally, Limerick","Limerick","V94X47D","61349014","mcla.ias@eircom.net","MISS BRID HERBERT","Y","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","492","0","492","52.6702","-8.61524","CmRaAAAAJBhdgcqjLLRIiG-lbSFe-pGIQJ2d0gEUp4due6vB2m3ozZuE3vH4PoeyRUdsqh0z_YIJI1aTEWfhULsDRR9_nNXrkx4rXLAUzN-aP-AEDQN-p1H70CGtI_FPZ6-dLZ51EhAch4TMXUU6w29MSpyb-Y3VGhRhKnxLe0j5nLVorDWL98fNJLNpVg","CmRaAAAAqgkWXQ0AFhe80O7ls6PTJzcvmpk9CLvmazNC_DsBzgVrRoJIAhBGduUF5yK7cZzuSPkWfUoJ4bsCHpX_m8pirqcGPVuKAhCwn3uT_wFlx9txesQ-JjeJkuyPcWL1_4I7EhAo83Zog0TxS42aL7QZxtydGhRRp2o35OrhIbsEGD8csJvtCe_BhA","CmRaAAAADWoZFGnIxaHeSryFCzPhC6UZgfImOj9B3fSafnIt8LV3AJ9CLX0UJPiXyYOK1SqYl1NzYD4WApashOVEPGrb-RTEdOkxr5d_vXmJvGavn8_n93fSSPTq-wLqMZvo7Xl_EhC_daDcI9A0tMuCc53HXSYcGhRJRfbLOjKBR5jrDDhjZtgpt_M7mw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJB3ilbtF9XkgRlou7TPYDfcY","76089V","Mohill Community College","mohillcommunitycollege.ie","MOHILL","CO LEITRIM",,,"MOHILL, CO LEITRIM","Leitrim","N41YT72","719631208","mohillcc@eircom.net","Ms. Una Duffy","N","Mixed","Day","No subjects taught through Irish","N","N","MULTI DENOMINATIONAL","Open","193","161","354","53.9229","-7.87151","CmRaAAAAR6Ctue8UF9gTd2EhN7rRr3MyaPmEzBdtqq8FEMNgnggGUZ4F22DK9g2BKjI5VPUUrgYKGBB9U6RKy7yHzINj2YixH47bovJTGAPFxNps7hAvhjZ0EpvNXe6sMqLJFSThEhBHGIUPQqTFKlLW6mjGZ2QAGhSYIzc5_2e7tbW6h3dt3tskpg-_ew",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJb5UkYd0iZ0gRGJZK2K4rwLQ","70010V","Balbriggan Community College","balbriggancomunitycollege.com","Pine Ridge","Chapel St.","Balbriggan","Co Dublin","Pine Ridge, Chapel St., Balbriggan, Co Dublin","Dublin","K32HE19","18412388","cshirran@ddletb.ie","Emmett Sheridan","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","133","331","464","53.6113","-6.18921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJb7c6cfwQZ0gRbD3Dg1CD4Kw","60810B","Loreto College Swords","loretoswords.ie","Swords","Co Dublin",,,"Swords, Co Dublin","Dublin","K67Y319","18407025","office@loretoswords.ie","MR. PETER MCNAMARA","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","625","0","625","53.4535","-6.24449","CmRaAAAAXpp3VMbSTortNUJSjHs5Wl6_zVJFXdMv5qwRedKrlmvN8-8aq1Ds0Pkod8rsUZUGKO4Ty9pAnTt2xGGU7ckhJCm863ddXuaxvhCdFM8W6WNWOpDVvp4BNpELDENIr85WEhD1lFBC0sTLgVLn-5a6IXvjGhTGKsxiChZu84Z51pgmKYLsrKZpBQ","CmRaAAAANkz6O04a7nVeQLa7edqvf9z-rwl6P4suSILYewcsmIQiVSjucs3T3EVRPcwkczcGsG7k_gTnVLucg5ZY1FFveTIQdE0HM2EYamYAkj3eG6PBsBs9T-ajnkBVNzkSBLs2EhBHmkpd7-9DxJYK_zAi8TlgGhQlVpYrD4AFxvQpWWC6cH0-JHNnNA","CmRaAAAAOEBRsvifpiA8VTacyNXj-c-BQf6mLYKnSyj_-2WKjxj1CZU2bJcEQRbZj0-SOhqipqvVjGEJqUGOgP2yr43gWn9SgSAyo_SRRRQs0l9kA7ilhdhNJz-pIPX3sSnVCZ_nEhBheM9mVateqioBHXOTG-2cGhRoJxWxuDYgWm5xax2gA08q8LK8wQ","CmRaAAAAuBRiGAFOgcZhFGT979RCyIP7ZGatNR_Md_ziS40hPJ0Eg_Nnd2fbTaHeJxI63vSGK4dR8HfRUYxmW9816klV6pWlbuVhKfCDe4uw0u-VkE_C-bP1QU6VmepD7P2I2uBHEhAY6R__cJN4kwE5HyTv3CeIGhQhZ1NHO5NetFOX4xiifg6TG18fJQ","CmRaAAAAFo8h0NKlHrr5JwBSn_rTxrMu1kfQ7BQSk5WDoZm9eK1esNjdZNEIcyFD-F7trULekHvwZ6SOOXynA0cIyP30FLS5gCNG4wPa0mHUY6-DuLr-Vz5VM7Ql-BDLCHCka6REEhAdI99wV9ocReuLcpZBS4SgGhRL0eLdEYJWtanW8deNyBvJ01oiBQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJB9PCegWCZ0gR4Ulkee1PILQ","70710D","Piper’s Hill College","phcol.ie","Killashee","Naas","Co. Kildare",,"Killashee, Naas, Co. Kildare","Kildare","W91RW14","45897885","principal@phcol.ie","Mr Colm O'Connor","Y","Mixed","Day","No subjects taught through Irish","N","N","INTER DENOMINATIONAL","Open","483","514","997","53.1954","-6.66988","CmRaAAAAeCHBUV_ocblRDccJ8iSazV3txdLfhQu5NZex25rTUXhCDTVZwXzNzUh8CRpEthzmYk0J8Ckv-9yyZfm65moA0u5WifxE0ERCyUp_ZaxbcQo1EIZ3jbAjBPN_8nIfp8ZXEhAD2UyXd4EWdNOMYanaA4HIGhSDgYjV1rzbIsRgV81GseW5d2QNzA","CmRZAAAALsjyE2sKqWWlP6fM9Rl9hVSnhFHipVrRANSOCiGbzWXwXzugsHg1ukuagWCLo0I7X30O-QuqiuZhrsMscmlnmJsT9DEXrUjZndiqgluTNOFRiznyJveEUtAPyWzmQS3tEhCciUtfqehyVoIEcE6TVjhaGhSeB0K5ZQziedtycrhPFXjSAM8s0A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0"
"ChIJBajETeQLZ0gRZHwHNyFFXWc","60160L","Notre Dame School","notredame.ie","Upper Churchtown Road","Dublin 14",,,"Upper Churchtown Road, Dublin 14","Dublin","D14Y563","12989533","principal@notredame.ie","MRS. MARY M BRANNIGAN","N","Girls","Day","No subjects taught through Irish","N","Y","CATHOLIC","Open","64","0","64","53.2939","-6.25099","CmRaAAAAlPGLzROuvicHDM1OyjWBfj2XjMfgPgL8wB99-H5V58KWBToXWMrzuImevACTFNsut9CfgghqW7MzY42hxawZEGpaG1GdYbJuWSLukUcKCKfchiXSidD7naY7_mH5AhPvEhAgBR-u7fqck4CeNJvRKcCwGhSgEtgRp8yU1q76BTooFA4oh10P3g","CmRaAAAAq6CpWmOmIxsFltBvY9OqPCRxxIr0asg7ineMVjb-0LNo9FzGc5CJwSWU0AbOKaHDG5yCc2d-r1Ya7ZWDhB9lhHFy_VR5nySZEApruIqwhIq9jT4xbNrCqPWoYtJEGylQEhAFoDdr-tH1j-kJgFosJPCMGhTgB4G5ya1cqg1DjqG9njIr4iIOzg","CmRaAAAAy_cSaojds1gFO8kHMnokfbiZrZIkdrpa2Mu8fEwJBjUdsTKHqRNfPPmHIwYCcdut4wSbwyskHiWgcUuskedburHIHLv2n618WSqSyYBaZ1uFFoLLSMtEw3dxW9sSZJqjEhDpQEUYLLR6g2q27OGUVWY4GhRCawaora8Ae88NkyfESGDd46T6cA","CmRaAAAAPPYmshwRNIOAfap1FdGFmdUOaR13XDaG10P6eOvT5bG6EVkqvieYUQkhRo3erlXv2hcDKFwW_bolz9DEBTknAHnnclm0ILDyqsnKQsTIj7wQkWpH0IQCuLc_FrTWkBnWEhDAt5UDge3YT0QvZsjlaunSGhQOtsIiRre2Fc1EXHWzmNoQq-YcPg","CmRaAAAAC6OuLxnxSTb0eHsOFku4veimnAiBIq_JanoZGVOTLkqD-uNaYGOrQb6a5NHXoNsQT--qcQJohPggh3rXMhRA9-nBsBIZxPO1VZva2_sbefru-XDv6iQu44rgNO5Ouqk6EhAtEn-whvTLp_kEe29J8gDiGhSJ5AFN3FWOEXt8f9Gn8tNKrC_Gsg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"ChIJbayy6hRXQ0gRUkAuZimnbDs","62421A","Presentation Secondary School Mitchelstown","presmitchelstown.ie","Mitchelstown","Co Cork",,,"Mitchelstown, Co Cork","Cork","P67RC65","2524394","pressecmtown@gmail.com","MS. LORRAINE O'KEEFFE","N","Girls","Day","No subjects taught through Irish","N","N","CATHOLIC","Open","276","0","276","52.2654","-8.26531","CmRaAAAAC3gHSWq779AoGUbrkXfCvsilZrYz_-L2AHtlHSawGKHRwPzb1Y_lCkbgZA7XPuOrPG8HXFKEjwFXdIjE2EqYg-jhTcGiUeJFnIVQv4uWv2DbyN5KZVlBqyUsp_fzfS8_EhCps_lboYfOuxkMR-p5pEp5GhTwKMj8z7Z6jhJpeaedKtOgM1Cbrw","CmRZAAAA1tCUbWTANM6sfYmGr25DsFM4ByNc9vvIMwtnIu5-hunW6Z8MJY9e9b_BQ4U2BkMzzs-4fr3oPgXWKgi002kWfKAIr_dBZhxIjaDGR5ugKJDZ8qShJXWL2SXMWmdSNr4TEhBMXaul9t2oMBwOzjBlCeRbGhTk9_LzWW0N_7Ep3Zx-rVujz_SSsQ","CmRaAAAA-ixWYH2rcaiRGc5ZeBGjCy7Wub9AAYgWDaiJOHUaMF4NskXlzE45VffZebPHO9h7isSLbOTw-5mcMOUKLHA3SK9ZmLsoQE5Dofq9acmPydAui7EAKoVwmoWKDkf-ubmkEhCOqPpRegE1km1DZ7AzTvstGhQ8qtVW6J2vWAlmnnqGyQWyRxN2IA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3"
